,Unnamed: 0,Gene,variance,SD
5290,5290,EXOSC7,0.004276688,0.065396388
5291,5291,EXOSC8,0.00407797,0.063858984
5296,5296,EXTL1,0.004186438,0.06470269
5301,5301,EYA3,0.004091196,0.063962461
5303,5303,EYS,0.004361146,0.066038977
5314,5314,F13B,0.003998034,0.063230005
5316,5316,F2R,0.004243158,0.065139529
5319,5319,F2RL3,0.004749887,0.068919423
5322,5322,F7,0.004409137,0.066401334
5325,5325,F8A2,0.005083355,0.071297648
5326,5326,F8A3,0.004459201,0.066777248
5333,5333,FABP2,0.004558502,0.067516679
5336,5336,FABP5,0.004336126,0.06584927
5339,5339,FABP7,0.004775923,0.069108053
5344,5344,FADS3,0.005035927,0.070964264
5359,5359,FAM106A,0.004897689,0.069983489
5360,5360,FAM107A,0.00467199,0.068351958
5361,5361,FAM107B,0.004092185,0.063970186
5364,5364,FAM110C,0.00504777,0.071047663
5366,5366,FAM111A,0.004951634,0.070367845
5381,5381,FAM126B,0.005069172,0.071198116
5394,5394,FAM138C,0.00463027,0.068046088
5396,5396,FAM138E,0.004334598,0.065837664
5399,5399,FAM13A-AS1,0.004559959,0.067527466
5405,5405,FAM151B,0.004038063,0.063545752
5406,5406,FAM153A,0.004276098,0.065391884
5409,5409,FAM156B,0.004016247,0.063373867
5437,5437,FAM177B,0.004893814,0.069955799
5441,5441,FAM181A,0.004148264,0.064407016
5443,5443,FAM181B,0.004984882,0.070603695
5457,5457,FAM193B,0.00438274,0.066202265
5458,5458,FAM197Y2,0.004916732,0.070119412
5460,5460,FAM199X,0.004379506,0.066177835
5462,5462,FAM200B,0.004279139,0.065415131
5464,5464,FAM204A,0.004305897,0.065619333
5474,5474,FAM214A,0.005103135,0.071436232
5492,5492,FAM223B,0.004268495,0.065333719
5495,5495,FAM225A,0.004124536,0.064222549
5502,5502,FAM228B,0.005000588,0.070714836
5506,5506,FAM230C,0.004713695,0.068656352
5508,5508,FAM24B,0.004822672,0.069445461
5509,5509,FAM24B-CUZD1,0.004849651,0.069639438
5514,5514,FAM27B,0.004109775,0.064107527
5521,5521,FAM3C,0.004557492,0.067509201
5523,5523,FAM41AY1,0.004834349,0.069529481
5526,5526,FAM43A,0.004137078,0.064320124
5528,5528,FAM47A,0.004308356,0.065638071
5534,5534,FAM50B,0.005078022,0.071260239
5535,5535,FAM53A,0.005056185,0.071106858
5541,5541,FAM66D,0.004717246,0.068682211
5547,5547,FAM71E1,0.004834997,0.069534141
5549,5549,FAM71F1,0.004544796,0.067415104
5552,5552,FAM72B,0.004593288,0.067773803
5557,5557,FAM74A4,0.004080082,0.063875519
5560,5560,FAM76B,0.004201858,0.064821737
5562,5562,FAM78B,0.004633349,0.068068707
5564,5564,FAM81B,0.004785733,0.069178995
5569,5569,FAM83C-AS1,0.004000083,0.063246206
5573,5573,FAM83G,0.00501699,0.070830712
5575,5575,FAM86B1,0.004746133,0.068892182
5578,5578,FAM86C2P,0.004623644,0.067997381
5593,5593,FAM90A2P,0.004617647,0.067953272
5600,5600,FAM98B,0.005155039,0.071798603
5604,5604,FAM9A,0.003972323,0.063026366
5619,5619,FANK1,0.004400427,0.066335717
5641,5641,FAT2,0.004236753,0.065090344
5648,5648,FBF1,0.004204551,0.064842506
5665,5665,FBXL14,0.005154694,0.071796198
5670,5670,FBXL19,0.004940435,0.070288228
5677,5677,FBXL5,0.004401509,0.066343869
5679,5679,FBXL7,0.004051168,0.063648784
5689,5689,FBXO24,0.004023621,0.063432019
5692,5692,FBXO28,0.004596707,0.067799021
5700,5700,FBXO38,0.005119393,0.071549933
5703,5703,FBXO40,0.00435685,0.06600644
5706,5706,FBXO43,0.005179938,0.071971783
5709,5709,FBXO46,0.005162427,0.07185003
5718,5718,FBXW11,0.00399789,0.063228871
5724,5724,FBXW7,0.004983207,0.070591834
5725,5725,FBXW8,0.004037813,0.063543791
5726,5726,FBXW9,0.004766731,0.069041515
5741,5741,FCGRT,0.00507729,0.071255103
5744,5744,FCHSD1,0.005075454,0.071242219
5768,5768,FEN1,0.004261209,0.065277936
5773,5773,FER1L6,0.004403651,0.066360007
5774,5774,FER1L6-AS1,0.004309557,0.06564722
5782,5782,FEV,0.004314459,0.06568454
5786,5786,FEZF1-AS1,0.003997968,0.063229487
5792,5792,FGA,0.004688587,0.068473255
5796,5796,FGD3,0.004338617,0.065868182
5806,5806,FGF12,0.004644359,0.068149533
5807,5807,FGF13,0.004733737,0.068802159
5812,5812,FGF16,0.004976104,0.070541504
5819,5819,FGF22,0.00429868,0.065564316
5820,5820,FGF23,0.005086046,0.071316522
5837,5837,FGG,0.004640796,0.068123387
5838,5838,FGGY,0.004836231,0.069543018
5843,5843,FHAD1,0.004991605,0.070651292
5859,5859,FIGNL1,0.004208856,0.064875695
5864,5864,FIRRE,0.004393219,0.066281359
5865,5865,FIS1,0.004114192,0.064141969
5866,5866,FITM1,0.004701752,0.068569323
5871,5871,FKBP11,0.005181766,0.071984486
5901,5901,FLJ20021,0.004938485,0.070274352
5906,5906,FLJ31356,0.004695094,0.068520755
5909,5909,FLJ36000,0.004351825,0.065968366
5911,5911,FLJ37453,0.004512021,0.067171577
5914,5914,FLJ40288,0.004329695,0.065800417
5926,5926,FLNC,0.004884322,0.069887924
5933,5933,FLT3,0.004256068,0.065238543
5937,5937,FLVCR2,0.004397198,0.066311374
5940,5940,FMN1,0.004272277,0.065362658
5943,5943,FMNL2,0.004232988,0.065061418
5947,5947,FMO3,0.005033476,0.070946997
5950,5950,FMO6P,0.004412964,0.066430145
5953,5953,FMR1,0.005032478,0.070939963
5957,5957,FN3K,0.004317358,0.065706605
5978,5978,FOLR2,0.004140217,0.06434452
5988,5988,FOXB2,0.005129001,0.071617043
5993,5993,FOXD2-AS1,0.005060658,0.071138304
6018,6018,FOXM1,0.004788763,0.069200885
6023,6023,FOXN3-AS2,0.004059894,0.063717295
6028,6028,FOXO4,0.004269876,0.065344287
6031,6031,FOXP2,0.004672538,0.068355963
6039,6039,FOXS1,0.0042219,0.064976149
6040,6040,FPGS,0.00462163,0.067982569
6041,6041,FPGT,0.004074911,0.06383503
6051,6051,FREM2,0.004241094,0.065123681
6055,6055,FRG2B,0.004477855,0.066916774
6073,6073,FRMPD4,0.004816897,0.069403867
6081,6081,FRZB,0.005131396,0.071633765
6082,6082,FSBP,0.004043921,0.063591829
6089,6089,FSD2,0.004893836,0.069955956
6091,6091,FSHR,0.004779489,0.069133847
6095,6095,FSTL1,0.004647194,0.068170332
6104,6104,FTL,0.005116762,0.071531548
6110,6110,FTSJ3,0.004581426,0.067686229
6114,6114,FUCA1,0.00495938,0.070422862
6119,6119,FUOM,0.004404142,0.06636371
6121,6121,FUS,0.004905017,0.070035827
6123,6123,FUT10,0.004434846,0.066594639
6125,6125,FUT2,0.004345505,0.065920444
6126,6126,FUT3,0.004973748,0.070524806
6131,6131,FUT8,0.004233414,0.065064692
6140,6140,FXYD3,0.004339825,0.065877348
6149,6149,FZD1,0.005005483,0.070749435
6150,6150,FZD10,0.004055624,0.063683781
6177,6177,GABBR1,0.005014937,0.070816222
6179,6179,GABPA,0.004912546,0.070089559
6183,6183,GABRA1,0.004483963,0.066962401
6190,6190,GABRB2,0.004154811,0.06445782
6201,6201,GABRR3,0.004936077,0.070257223
6202,6202,GAD1,0.004542921,0.067401192
6205,6205,GADD45B,0.004629428,0.068039901
6212,6212,GAGE12C,0.005154757,0.071796638
6214,6214,GAGE12E,0.004975432,0.07053674
6218,6218,GAGE12J,0.004787496,0.069191731
6231,6231,GALM,0.004617681,0.067953524
6234,6234,GALNT10,0.004883207,0.069879947
6235,6235,GALNT11,0.004629085,0.068037376
6238,6238,GALNT14,0.005165856,0.071873892
6242,6242,GALNT2,0.004990964,0.070646754
6245,6245,GALNT5,0.004176226,0.064623727
6261,6261,GAP43,0.004541904,0.067393651
6262,6262,GAPDH,0.004662103,0.068279595
6272,6272,GAS2L1P2,0.00453824,0.067366464
6273,6273,GAS2L2,0.004322677,0.065747068
6277,6277,GAS6,0.004214009,0.064915397
6281,6281,GAST,0.004463528,0.066809637
6283,6283,GATA2,0.004243832,0.065144702
6284,6284,GATA3,0.004979671,0.070566781
6286,6286,GATA4,0.004480945,0.066939861
6288,6288,GATA6,0.004996409,0.070685283
6291,6291,GATAD2A,0.00423152,0.065050134
6296,6296,GBA2,0.004150092,0.06442121
6302,6302,GBP1,0.004691307,0.068493113
6308,6308,GBP6,0.004299176,0.065568103
6309,6309,GBP7,0.005157208,0.071813707
6315,6315,GCC1,0.004544461,0.067412615
6326,6326,GCLM,0.004405097,0.066370904
6341,6341,GDAP1,0.004186608,0.064703999
6342,6342,GDAP1L1,0.004445678,0.066675921
6343,6343,GDAP2,0.005014757,0.07081495
6372,6372,GEMIN8P4,0.004417624,0.066465206
6391,6391,GGA1,0.004292253,0.065515288
6393,6393,GGA3,0.00454302,0.067401925
6397,6397,GGH,0.004652971,0.06821269
6399,6399,GGNBP1,0.00448538,0.06697298
6409,6409,GGTLC2,0.005117132,0.071534134
6410,6410,GH1,0.004976627,0.070545215
6417,6417,GHRL,0.00437624,0.066153152
6421,6421,GID8,0.004065876,0.063764221
6423,6423,GIGYF2,0.005021983,0.070865948
6424,6424,GIMAP1,0.004681757,0.068423366
6437,6437,GINS3,0.005017683,0.070835603
6445,6445,GIT2,0.004738911,0.068839752
6447,6447,GJA10,0.004853146,0.069664521
6457,6457,GJB4,0.004844771,0.069604392
6459,6459,GJB6,0.005116012,0.071526304
6460,6460,GJB7,0.004821229,0.069435069
6462,6462,GJC2,0.005085546,0.071313013
6476,6476,GLB1L,0.004085337,0.06391664
6480,6480,GLCE,0.004204068,0.064838782
6483,6483,GLE1,0.004801547,0.069293194
6486,6486,GLI2,0.005078851,0.071266057
6494,6494,GLIS1,0.004055223,0.06368063
6497,6497,GLIS3-AS1,0.004606097,0.067868231
6531,6531,GLYR1,0.004766282,0.069038265
6545,6545,GMPR,0.004718322,0.068690045
6549,6549,GNA12,0.004078159,0.063860467
6552,6552,GNA15,0.004650152,0.06819202
6566,6566,GNB1L,0.004439199,0.066627317
6570,6570,GNB5,0.004266451,0.065318073
6575,6575,GNG12-AS1,0.005177679,0.071956088
6577,6577,GNG2,0.00467607,0.068381799
6583,6583,GNGT1,0.004177246,0.064631619
6585,6585,GNL1,0.004421307,0.066492907
6592,6592,GNPDA1,0.004376431,0.066154597
6601,6601,GNS,0.004877891,0.069841898
6612,6612,GOLGA6A,0.004269478,0.065341243
6621,6621,GOLGA6L5P,0.004949446,0.070352298
6623,6623,GOLGA6L9,0.004815344,0.069392682
6627,6627,GOLGA8B,0.004561718,0.067540491
6628,6628,GOLGA8CP,0.004392927,0.066279158
6649,6649,GON4L,0.004989268,0.070634748
6658,6658,GOT2,0.004071712,0.063809965
6670,6670,GPAT2,0.004527965,0.067290156
6671,6671,GPATCH1,0.004182572,0.064672808
6672,6672,GPATCH11,0.005110819,0.071489991
6673,6673,GPATCH2,0.004589979,0.067749381
6675,6675,GPATCH3,0.003989876,0.063165464
6679,6679,GPBP1,0.004809933,0.069353683
6686,6686,GPC5-AS1,0.004467542,0.066839672
6688,6688,GPC6,0.004838038,0.069556007
6691,6691,GPCPD1,0.004269678,0.065342773
6694,6694,GPD2,0.004967415,0.070479888
6701,6701,GPKOW,0.004918279,0.070130444
6706,6706,GPN2,0.004651791,0.068204042
6708,6708,GPNMB,0.003992266,0.06318438
6714,6714,GPR12,0.004143112,0.064367008
6732,6732,GPR155,0.004065057,0.063757801
6733,6733,GPR156,0.004428118,0.066544106
6737,6737,GPR160,0.004701198,0.068565282
6745,6745,GPR179,0.003969206,0.063001635
6752,6752,GPR21,0.005035979,0.07096463
6753,6753,GPR22,0.004104879,0.064069331
6769,6769,GPR52,0.003999871,0.063244535
6779,6779,GPR78,0.004652909,0.068212235
6781,6781,GPR83,0.004283734,0.06545024
6784,6784,GPR87,0.004000593,0.063250242
6786,6786,GPR89A,0.004408463,0.066396258
6788,6788,GPRASP1,0.004746787,0.068896931
6789,6789,GPRASP2,0.004807149,0.069333605
6805,6805,GPX1,0.004160471,0.064501714
6811,6811,GPX7,0.005044229,0.071022733
6819,6819,GRAPL,0.00469336,0.0685081
6820,6820,GRB10,0.004199899,0.064806627
6828,6828,GRHL1,0.004765486,0.069032499
6831,6831,GRHPR,0.005084519,0.071305812
6851,6851,GRIN2C,0.004831057,0.069505802
6857,6857,GRIP2,0.00424568,0.065158881
6859,6859,GRK1,0.004786838,0.069186979
6864,6864,GRM1,0.004191932,0.064745131
6867,6867,GRM4,0.003999925,0.063244963
6873,6873,GRN,0.004055853,0.063685583
6876,6876,GRPEL2,0.004813149,0.069376866
6889,6889,GSC2,0.004887519,0.069910794
6891,6891,GSDMB,0.004202693,0.064828184
6893,6893,GSDMD,0.004546353,0.067426651
6895,6895,GSG1,0.004988339,0.070628176
6903,6903,GSPT2,0.005026319,0.070896535
6906,6906,GSTA1,0.004366997,0.066083255
6910,6910,GSTA5,0.004449477,0.066704397
6919,6919,GSTM5,0.004073965,0.063827618
6927,6927,GSTZ1,0.004848085,0.069628188
6933,6933,GTF2A2,0.00480503,0.06931832
6935,6935,GTF2E1,0.004212478,0.064903608
6941,6941,GTF2H2B,0.004926107,0.070186228
6955,6955,GTF3C2,0.004773044,0.069087224
6966,6966,GTPBP6,0.004923103,0.070164829
6975,6975,GUCA2A,0.004202215,0.064824492
6976,6976,GUCA2B,0.00456152,0.067539022
6984,6984,GUCY2GP,0.004277524,0.065402785
6991,6991,GUSBP11,0.004996391,0.070685155
6994,6994,GUSBP4,0.004936326,0.070258989
7001,7001,GYG2P1,0.004718998,0.068694965
7004,7004,GYPC,0.004570169,0.067603022
7010,7010,GZMB,0.004482896,0.066954431
7013,7013,GZMM,0.005145462,0.071731877
7014,7014,H19,0.0049792,0.070563444
7016,7016,HAAO,0.004571557,0.067613288
7018,7018,HABP4,0.004700899,0.068563105
7019,7019,HACE1,0.004596418,0.067796888
7025,7025,HAGHL,0.004543631,0.067406458
7034,7034,HAO2-IT1,0.004832322,0.069514904
7035,7035,HAP1,0.00502469,0.070885049
7038,7038,HAPLN3,0.004961184,0.07043567
7043,7043,HARS2,0.004068864,0.063787647
7051,7051,HAUS3,0.004245187,0.065155098
7052,7052,HAUS4,0.004956756,0.070404231
7066,7066,HBE1,0.004601472,0.067834148
7072,7072,HBQ1,0.004769179,0.069059242
7075,7075,HCAR1,0.004652707,0.068210754
7076,7076,HCAR2,0.004367057,0.06608371
7077,7077,HCAR3,0.005176751,0.071949642
7079,7079,HCCS,0.004970669,0.070502974
7085,7085,HCG14,0.005153495,0.071787846
7091,7091,HCG26,0.004382695,0.066201926
7110,7110,HDAC2,0.004519396,0.067226452
7112,7112,HDAC4,0.004141825,0.064357014
7113,7113,HDAC5,0.004578331,0.067663366
7117,7117,HDAC9,0.004724835,0.068737438
7126,7126,HDX,0.004390599,0.066261593
7133,7133,HEATR9,0.004664979,0.068300653
7140,7140,HECTD4,0.004878849,0.069848757
7142,7142,HECW2,0.004056877,0.063693621
7144,7144,HEIH,0.00473316,0.068797964
7148,7148,HELT,0.005008937,0.070773846
7172,7172,HERPUD2,0.005098837,0.071406142
7233,7233,HIPK4,0.004923731,0.070169304
7241,7241,HK2,0.004247651,0.065174003
7245,7245,HLA-B,0.004066732,0.063770936
7246,7246,HLA-C,0.005010171,0.070782564
7254,7254,HLA-DQA1,0.004482522,0.066951639
7267,7267,HLA-G,0.004142558,0.064362709
7275,7275,HLX,0.004578352,0.067663523
7279,7279,HMBOX1,0.004080875,0.063881723
7281,7281,HMCES,0.004849881,0.06964109
7283,7283,HMCN2,0.004285908,0.065466846
7292,7292,HMGB3P1,0.004980209,0.070570593
7294,7294,HMGCL,0.004091414,0.063964165
7298,7298,HMGCS2,0.004471415,0.066868639
7302,7302,HMGN3,0.004850613,0.069646346
7303,7303,HMGN3-AS1,0.005100958,0.071420992
7333,7333,HNRNPC,0.00431309,0.065674122
7343,7343,HNRNPKP3,0.004908821,0.070062977
7350,7350,HNRNPUL2,0.004351413,0.065965243
7351,7351,HNRNPUL2-BSCL2,0.004640684,0.068122568
7354,7354,HOMER2,0.005063922,0.071161241
7362,7362,HORMAD2,0.005078214,0.071261586
7365,7365,HOTTIP,0.004046892,0.063615189
7382,7382,HOXB-AS3,0.004681713,0.068423046
7387,7387,HOXB4,0.004295641,0.065541137
7390,7390,HOXB7,0.004589657,0.067747011
7396,7396,HOXC10,0.004939192,0.070279384
7399,7399,HOXC13,0.005138956,0.071686513
7441,7441,HRC,0.004747312,0.068900742
7443,7443,HRG,0.003977643,0.063068554
7453,7453,HS3ST1,0.004395349,0.066297429
7461,7461,HS6ST2,0.004504674,0.067116869
7474,7474,HSD17B13,0.00462091,0.067977275
7480,7480,HSD17B7,0.004831925,0.069512047
7493,7493,HSF4,0.004917829,0.070127231
7496,7496,HSFX2,0.005103473,0.071438599
7525,7525,HSPB3,0.004026839,0.06345738
7526,7526,HSPB6,0.004456172,0.066754566
7531,7531,HSPBP1,0.00486405,0.06974274
7535,7535,HSPG2,0.004064712,0.063755094
7536,7536,HSPH1,0.00419675,0.064782328
7540,7540,HTN1,0.004958358,0.070415612
7543,7543,HTR1B,0.004716716,0.068678349
7544,7544,HTR1D,0.004291541,0.065509856
7584,7584,HYPK,0.004646527,0.068165441
7588,7588,IBA57,0.004218011,0.064946216
7590,7590,IBTK,0.004113856,0.064139352
7594,7594,ICAM2,0.004962339,0.070443875
7604,7604,ID4,0.004740399,0.068850553
7606,7606,IDH1,0.00477319,0.06908828
7614,7614,IDI2-AS1,0.00506346,0.071157991
7617,7617,IDO2,0.004749927,0.068919714
7624,7624,IER5L,0.004517426,0.0672118
7629,7629,IFI27L1,0.004221126,0.06497019
7630,7630,IFI27L2,0.005168779,0.071894223
7631,7631,IFI30,0.005062038,0.071148003
7633,7633,IFI44,0.005089062,0.071337658
7645,7645,IFITM3,0.00455598,0.067498001
7649,7649,IFNA10,0.005161737,0.071845228
7650,7650,IFNA13,0.00488171,0.069869234
7654,7654,IFNA2,0.004503745,0.067109947
7656,7656,IFNA22P,0.004460483,0.066786846
7668,7668,IFNGR1,0.004059426,0.063713624
7670,7670,IFNK,0.004374173,0.066137528
7671,7671,IFNL1,0.005140432,0.071696809
7672,7672,IFNL2,0.00515052,0.071767125
7681,7681,IFT172,0.004253918,0.06522207
7683,7683,IFT22,0.004710612,0.068633899
7690,7690,IFT80,0.004117392,0.064166907
7697,7697,IGF1,0.004895538,0.069968119
7712,7712,IGFBP7,0.004616747,0.067946646
7736,7736,IGSF6,0.004077794,0.063857609
7745,7745,IKBKG,0.005133846,0.071650861
7749,7749,IKZF4,0.004056652,0.063691853
7754,7754,IL11,0.004227909,0.065022371
7770,7770,IL17D,0.004495028,0.067044968
7772,7772,IL17RA,0.004519948,0.067230556
7773,7773,IL17RB,0.004243415,0.065141496
7780,7780,IL18R1,0.004594318,0.067781402
7783,7783,IL1A,0.005148602,0.071753758
7786,7786,IL1R1,0.004814538,0.069386871
7796,7796,IL20RA,0.005171927,0.071916114
7797,7797,IL20RB,0.004151871,0.06443501
7802,7802,IL22,0.004487139,0.06698611
7811,7811,IL27RA,0.005072689,0.071222816
7819,7819,IL33,0.004030233,0.063484118
7821,7821,IL36A,0.004345234,0.065918389
7826,7826,IL3RA,0.005009952,0.070781012
7827,7827,IL4,0.004717752,0.068685893
7829,7829,IL4R,0.004855528,0.069681619
7846,7846,IMMP1L,0.004198537,0.064796116
7855,7855,IMPDH2,0.004251963,0.065207078
7864,7864,ING1,0.004644409,0.068149901
7867,7867,ING4,0.004094955,0.063991839
7894,7894,INPPL1,0.00489756,0.069982568
7909,7909,INTS10,0.004443445,0.066659171
7923,7923,IP6K2,0.00464965,0.068188345
7925,7925,IPCEF1,0.004979297,0.070564134
7940,7940,IQCA1,0.00493393,0.070241938
7945,7945,IQCF1,0.005146912,0.071741985
7946,7946,IQCF2,0.005142201,0.071709142
7954,7954,IQCJ,0.005158748,0.071824422
7961,7961,IQSEC2,0.004506557,0.067130896
7962,7962,IQSEC3,0.004943355,0.070308999
7963,7963,IQUB,0.004208042,0.064869422
7964,7964,IRAK1,0.004590525,0.067753416
7967,7967,IRAK3,0.004008718,0.063314436
7971,7971,IRF2,0.004926643,0.070190052
7977,7977,IRF5,0.004686255,0.068456225
7980,7980,IRF8,0.00513378,0.071650403
7990,7990,IRX3,0.004687152,0.06846278
7997,7997,ISG15,0.004787213,0.069189687
8003,8003,ISLR2,0.004553217,0.067477526
8006,8006,ISM2,0.00432943,0.065798404
8016,8016,ITFG2,0.004609141,0.067890652
8017,8017,ITGA1,0.004323366,0.065752307
8028,8028,ITGA9,0.004106236,0.064079915
8036,8036,ITGB1,0.00419056,0.064734537
8044,8044,ITGB5,0.004480991,0.066940207
8045,8045,ITGB6,0.004438002,0.066618334
8052,8052,ITIH4,0.004365044,0.066068477
8068,8068,ITPR1,0.004950452,0.070359445
8086,8086,JADE2,0.00461305,0.067919439
8097,8097,JAKMIP3,0.004497649,0.067064515
8106,8106,JMJD1C,0.005175763,0.071942777
8110,8110,JMJD7,0.004096316,0.064002465
8112,8112,JMJD8,0.004592447,0.067767599
8128,8128,JUND,0.00505199,0.071077351
8145,8145,KAT6A,0.004147844,0.064403754
8147,8147,KAT7,0.004928979,0.070206689
8164,8164,KBTBD7,0.00466854,0.068326716
8184,8184,KCNC2,0.004600483,0.067826857
8190,8190,KCND3-IT1,0.004525119,0.067269005
8192,8192,KCNE2,0.00457082,0.067607837
8197,8197,KCNG2,0.004847816,0.069626261
8200,8200,KCNH1,0.005105453,0.071452454
8216,8216,KCNJ11,0.004748048,0.06890608
8220,8220,KCNJ15,0.004808037,0.069340013
8221,8221,KCNJ16,0.004554586,0.067487676
8226,8226,KCNJ4,0.005092282,0.071360228
8229,8229,KCNJ8,0.005173493,0.071926998
8234,8234,KCNK13,0.0049077,0.070054981
8264,8264,KCNRG,0.004806533,0.069329166
8265,8265,KCNS1,0.005047599,0.071046458
8266,8266,KCNS2,0.005149919,0.071762933
8276,8276,KCTD11,0.004532159,0.06732131
8283,8283,KCTD18,0.004979502,0.070565587
8286,8286,KCTD20,0.004697642,0.068539345
8304,8304,KDM3A,0.005091738,0.071356419
8320,8320,KDR,0.004538596,0.067369105
8327,8327,KHDC3L,0.004256308,0.065240385
8338,8338,KIAA0319,0.00467132,0.068347057
8340,8340,KIAA0408,0.00500344,0.070734998
8351,8351,KIAA1191,0.004746597,0.068895552
8363,8363,KIAA1958,0.004874228,0.069815672
8380,8380,KIF1C,0.00455245,0.067471847
8381,8381,KIF20A,0.004667371,0.068318157
8425,8425,KIR3DL2,0.00484262,0.069588934
8431,8431,KIRREL3-AS2,0.004407619,0.066389903
8440,8440,KLC1,0.00452982,0.067303935
8441,8441,KLC2,0.004366706,0.066081054
8461,8461,KLF9,0.004031486,0.063493983
8468,8468,KLHDC7B,0.00403207,0.063498586
8476,8476,KLHL13,0.00400666,0.063298182
8478,8478,KLHL15,0.004412301,0.066425152
8484,8484,KLHL22,0.004346163,0.065925433
8485,8485,KLHL23,0.004634701,0.068078636
8487,8487,KLHL25,0.004443119,0.066656725
8498,8498,KLHL36,0.004439841,0.066632135
8499,8499,KLHL38,0.004448058,0.06669376
8501,8501,KLHL40,0.004882409,0.069874238
8505,8505,KLHL6,0.003999539,0.063241905
8510,8510,KLK10,0.004096779,0.064006085
8513,8513,KLK13,0.004691501,0.068494531
8525,8525,KLKP1,0.004407744,0.066390846
8550,8550,KNSTRN,0.004079831,0.063873553
8557,8557,KPNA6,0.00420175,0.064820906
8574,8574,KRT10,0.004248317,0.065179114
8575,8575,KRT12,0.005119749,0.071552422
8578,8578,KRT15,0.00510104,0.071421566
8591,8591,KRT23,0.004002006,0.063261413
8600,8600,KRT33A,0.004556057,0.067498572
8606,8606,KRT38,0.003970342,0.063010652
8608,8608,KRT4,0.004628324,0.068031784
8616,8616,KRT71,0.004734478,0.068807542
8617,8617,KRT72,0.004405146,0.066371274
8620,8620,KRT75,0.004849363,0.069637365
8627,8627,KRT81,0.004063601,0.063746377
8633,8633,KRT8P41,0.004198707,0.064797428
8634,8634,KRT9,0.004202567,0.064827208
8637,8637,KRTAP1-4,0.00398255,0.063107447
8638,8638,KRTAP1-5,0.004257957,0.065253021
8639,8639,KRTAP10-1,0.004899741,0.069998147
8643,8643,KRTAP10-2,0.005163638,0.071858455
8657,8657,KRTAP13-2,0.004307226,0.065629458
8665,8665,KRTAP19-3,0.004549696,0.067451436
8681,8681,KRTAP21-3,0.004048007,0.063623952
8686,8686,KRTAP25-1,0.004627281,0.068024121
8688,8688,KRTAP27-1,0.004694832,0.068518842
8692,8692,KRTAP3-3,0.004014942,0.063363569
8695,8695,KRTAP4-12,0.005159001,0.071826188
8697,8697,KRTAP4-3,0.004920999,0.070149834
8712,8712,KRTAP5-7,0.003983821,0.063117516
8723,8723,KRTAP9-3,0.005063159,0.071155881
8726,8726,KRTAP9-7,0.004224138,0.064993367
8728,8728,KRTAP9-9,0.004821606,0.069437789
8729,8729,KRTCAP2,0.004459569,0.066780006
8733,8733,KSR2,0.004173954,0.064606144
8738,8738,KY,0.004185263,0.064693605
8740,8740,L1CAM,0.0046962,0.068528823
8759,8759,LAMA1,0.004300637,0.065579245
8768,8768,LAMB4,0.005059336,0.071129011
8777,8777,LAMTOR1,0.004226006,0.065007735
8778,8778,LAMTOR2,0.005159602,0.071830368
8781,8781,LAMTOR5,0.005167553,0.071885694
8798,8798,LARS2-AS1,0.004452394,0.066726259
8803,8803,LATS1,0.004609008,0.067889676
8816,8816,LCAT,0.003970793,0.063014232
8817,8817,LCE1A,0.004454782,0.066744153
8820,8820,LCE1D,0.004604445,0.06785606
8826,8826,LCE2D,0.004113268,0.064134768
8828,8828,LCE3B,0.004414955,0.066445125
8833,8833,LCE5A,0.004513346,0.067181444
8843,8843,LCN2,0.004210725,0.064890098
8845,8845,LCN8,0.004778614,0.069127517
8855,8855,LDB2,0.004935247,0.070251313
8856,8856,LDB3,0.004927031,0.07019281
8860,8860,LDHB,0.005145353,0.071731118
8861,8861,LDHC,0.004185934,0.064698795
8864,8864,LDLRAD1,0.00423557,0.065081257
8873,8873,LEF1,0.004249937,0.065191539
8891,8891,LEPROTL1,0.004928237,0.070201403
8894,8894,LETMD1,0.004525584,0.067272458
8899,8899,LGALS13,0.00450887,0.067148119
8901,8901,LGALS16,0.004811035,0.069361627
8909,8909,LGALS8,0.004659877,0.068263291
8910,8910,LGALS8-AS1,0.004289608,0.065495099
8913,8913,LGALS9C,0.004379093,0.066174715
8914,8914,LGALSL,0.004151997,0.064435991
8916,8916,LGI2,0.004647653,0.0681737
8918,8918,LGI4,0.004582499,0.067694157
8919,8919,LGMN,0.005025735,0.070892422
8929,8929,LHFPL3-AS1,0.004318962,0.065718812
8936,8936,LHX3,0.004885513,0.069896446
8941,8941,LHX8,0.00490128,0.070009146
8946,8946,LIFR-AS1,0.004853236,0.069665168
8947,8947,LIG1,0.004405523,0.066374117
9039,9039,LINC00297,0.004609035,0.067889878
9046,9046,LINC00307,0.004499076,0.067075148
9048,9048,LINC00309,0.004067355,0.063775819
9049,9049,LINC00310,0.005020978,0.070858861
9054,9054,LINC00316,0.004102695,0.064052287
9063,9063,LINC00330,0.003993979,0.063197933
9066,9066,LINC00333,0.004556207,0.067499684
9067,9067,LINC00336,0.00477026,0.069067072
9084,9084,LINC00380,0.004158784,0.064488634
9087,9087,LINC00392,0.0043535,0.065981058
9088,9088,LINC00395,0.004028262,0.063468594
9091,9091,LINC00400,0.00413779,0.064325653
9101,9101,LINC00433,0.005179711,0.071970207
9102,9102,LINC00442,0.00424866,0.065181745
9109,9109,LINC00460,0.004818304,0.069414002
9111,9111,LINC00462,0.004001242,0.063255373
