,Unnamed: 0,Gene,variance,SD
4273,4273,DEPDC7,0.003283445,0.057301349
4274,4274,DEPTOR,0.003651036,0.060423803
4276,4276,DERL1,0.005314659,0.072901706
4277,4277,DERL2,0.0037843,0.061516667
4280,4280,DESI1,0.005241646,0.072399211
4281,4281,DESI2,0.004872509,0.069803361
4282,4282,DET1,0.004957118,0.070406807
4284,4284,DFFA,0.004236344,0.065087203
4287,4287,DGAT2,0.004655099,0.068228284
4291,4291,DGCR5,0.006030228,0.07765454
4292,4292,DGCR6,0.005644091,0.075127164
4295,4295,DGKA,0.004354594,0.065989351
4296,4296,DGKB,0.003937819,0.062752045
4297,4297,DGKD,0.006519836,0.0807455
4298,4298,DGKE,0.005952825,0.077154553
4299,4299,DGKG,0.005918568,0.076932228
4300,4300,DGKH,0.004765044,0.069029301
4301,4301,DGKI,0.003214643,0.056697826
4302,4302,DGKK,0.003687328,0.060723369
4308,4308,DHCR7,0.006260357,0.07912242
4309,4309,DHDDS,0.004703064,0.06857889
4310,4310,DHDH,0.005416588,0.073597473
4311,4311,DHFR,0.004102111,0.064047728
4312,4312,DHH,0.003071991,0.055425545
4313,4313,DHODH,0.002924513,0.054078766
4315,4315,DHRS1,0.005486543,0.074071205
4316,4316,DHRS11,0.00344666,0.05870826
4317,4317,DHRS12,0.005749921,0.07582823
4318,4318,DHRS13,0.005404348,0.073514274
4319,4319,DHRS2,0.004466335,0.066830647
4321,4321,DHRS4,0.003308842,0.057522533
4327,4327,DHRS7C,0.005097336,0.071395633
4328,4328,DHRS9,0.005746158,0.075803417
4329,4329,DHRSX,0.00325745,0.057074072
4333,4333,DHX29,0.005721787,0.075642495
4336,4336,DHX33,0.005670338,0.075301649
4339,4339,DHX36,0.003001098,0.05478228
4344,4344,DHX58,0.004669717,0.06833533
4347,4347,DIABLO,0.006342455,0.079639532
4349,4349,DIAPH2,0.004859154,0.069707635
4353,4353,DICER1,0.003341253,0.057803576
4354,4354,DICER1-AS1,0.005705835,0.075536978
4355,4355,DIDO1,0.004628515,0.068033187
4356,4356,DIMT1,0.006334998,0.079592701
4358,4358,DIO2,0.004743624,0.068873968
4359,4359,DIO2-AS1,0.00459549,0.067790043
4361,4361,DIO3OS,0.003401763,0.058324637
4362,4362,DIP2A,0.002939788,0.05421981
4363,4363,DIP2A-IT1,0.004588046,0.067735116
4367,4367,DIRAS2,0.003061658,0.05533225
4370,4370,DIRC3,0.005176735,0.071949534
4373,4373,DIS3L2,0.005616341,0.074942251
4374,4374,DISC1,0.004290781,0.065504056
4376,4376,DISC2,0.004846345,0.069615695
4377,4377,DISP1,0.00383435,0.061922127
4382,4382,DKFZP586I1420,0.004858701,0.069704386
4383,4383,DKFZp434L192,0.004515876,0.067200272
4387,4387,DKK3,0.003961254,0.062938492
4390,4390,DLAT,0.00519455,0.072073229
4393,4393,DLEC1,0.004088032,0.06393772
4394,4394,DLEU1,0.005329196,0.073001344
4395,4395,DLEU2,0.003988595,0.063155324
4398,4398,DLEU7-AS1,0.004046119,0.063609109
4400,4400,DLG1-AS1,0.004960178,0.07042853
4403,4403,DLG3-AS1,0.005700736,0.075503215
4404,4404,DLG4,0.003717125,0.060968232
4405,4405,DLG5,0.004392457,0.066275611
4406,4406,DLG5-AS1,0.005353456,0.073167313
4409,4409,DLGAP1-AS2,0.004371446,0.066116915
4411,4411,DLGAP1-AS4,0.003768369,0.061387039
4414,4414,DLGAP2-AS1,0.003144883,0.05607926
4415,4415,DLGAP3,0.003850885,0.062055502
4416,4416,DLGAP4,0.004865515,0.069753246
4417,4417,DLGAP5,0.002945087,0.054268656
4420,4420,DLL1,0.005329706,0.073004837
4422,4422,DLL4,0.005350853,0.073149527
4426,4426,DLX3,0.00352841,0.059400422
4427,4427,DLX4,0.005988055,0.077382524
4430,4430,DLX6-AS1,0.003341766,0.05780801
4432,4432,DMBT1,0.004456677,0.06675835
4433,4433,DMBX1,0.005227864,0.072303971
4434,4434,DMC1,0.003586186,0.059884774
4436,4436,DMGDH,0.004854256,0.069672494
4437,4437,DMKN,0.003165413,0.056262003
4440,4440,DMRT1,0.004755855,0.068962706
4441,4441,DMRT2,0.006111087,0.078173439
4445,4445,DMRTB1,0.005956155,0.077176133
4450,4450,DMTN,0.004081453,0.063886248
4451,4451,DMWD,0.006305686,0.079408349
4452,4452,DMXL1,0.00652907,0.08080266
4456,4456,DNAAF2,0.00612397,0.078255796
4457,4457,DNAAF3,0.005567318,0.074614465
4460,4460,DNAH11,0.005294107,0.072760612
4468,4468,DNAH6,0.003835731,0.06193328
4469,4469,DNAH7,0.005396904,0.073463623
4470,4470,DNAH8,0.005662257,0.075247972
4478,4478,DNAJA4,0.005953394,0.07715824
4479,4479,DNAJB1,0.004948429,0.070345073
4486,4486,DNAJB4,0.003535671,0.059461511
4487,4487,DNAJB5,0.003974774,0.063045806
4488,4488,DNAJB6,0.004176257,0.064623966
4493,4493,DNAJC1,0.005154367,0.071793919
4495,4495,DNAJC11,0.003673927,0.060612926
4496,4496,DNAJC12,0.00536276,0.073230867
4497,4497,DNAJC13,0.004163112,0.064522185
4499,4499,DNAJC15,0.004384791,0.066217757
4501,4501,DNAJC17,0.003942722,0.062791095
4509,4509,DNAJC25-GNG10,0.00493426,0.070244289
4513,4513,DNAJC3,0.003450096,0.058737516
4514,4514,DNAJC30,0.005252523,0.072474294
4518,4518,DNAJC5G,0.003299129,0.057438044
4519,4519,DNAJC6,0.004519853,0.067229849
4523,4523,DNAJC9-AS1,0.005733384,0.075719115
4524,4524,DNAL1,0.006282504,0.079262251
4525,4525,DNAL4,0.005904056,0.076837852
4527,4527,DNASE1,0.006384137,0.079900797
4532,4532,DNASE2B,0.004308075,0.065635931
4537,4537,DNM1,0.004357517,0.066011491
4540,4540,DNM1P41,0.00598285,0.077348883
4541,4541,DNM1P46,0.003262053,0.057114386
4543,4543,DNM3,0.005988438,0.077384997
4546,4546,DNMBP-AS1,0.006019516,0.07758554
4547,4547,DNMT1,0.006079656,0.07797215
4548,4548,DNMT3A,0.004316862,0.065702832
4550,4550,DNMT3L,0.004057137,0.063695661
4552,4552,DNPH1,0.004573903,0.067630635
4558,4558,DOC2GP,0.004233474,0.065065153
4559,4559,DOCK1,0.004483893,0.06696188
4561,4561,DOCK11,0.003485013,0.059033998
4565,4565,DOCK4-AS1,0.004279516,0.065418008
4569,4569,DOCK8,0.006211237,0.078811399
4570,4570,DOCK9,0.00410842,0.064096959
4575,4575,DOK3,0.005529439,0.074360196
4577,4577,DOK5,0.006482538,0.08051421
4578,4578,DOK6,0.00514991,0.071762877
4579,4579,DOK7,0.005157871,0.07181832
4580,4580,DOLK,0.004358946,0.066022317
4583,4583,DOT1L,0.005692797,0.075450629
4584,4584,DPAGT1,0.005768057,0.075947722
4585,4585,DPCD,0.006294731,0.079339341
4588,4588,DPEP3,0.00450652,0.067130622
4589,4589,DPF1,0.004450048,0.066708677
4591,4591,DPF3,0.003806803,0.061699295
4592,4592,DPH1,0.005499377,0.074157787
4593,4593,DPH2,0.00588976,0.076744772
4597,4597,DPH7,0.003083751,0.055531532
4598,4598,DPM1,0.004470746,0.066863639
4600,4600,DPM3,0.00514432,0.071723916
4603,4603,DPP3,0.005749916,0.075828203
4605,4605,DPP6,0.00531425,0.072898904
4606,4606,DPP7,0.00615415,0.078448393
4613,4613,DPPA5,0.004320189,0.065728146
4614,4614,DPRX,0.006013211,0.077544896
4616,4616,DPT,0.005517309,0.074278589
4617,4617,DPY19L1,0.00375303,0.061261982
4621,4621,DPY19L2P2,0.004977616,0.07055222
4622,4622,DPY19L2P3,0.005105651,0.071453841
4626,4626,DPY30,0.003825601,0.061851441
4628,4628,DPYD-AS1,0.003285904,0.057322804
4629,4629,DPYD-AS2,0.004280109,0.065422539
4630,4630,DPYS,0.004716575,0.068677325
4635,4635,DQX1,0.003075262,0.055455043
4637,4637,DRAM1,0.004502234,0.067098687
4639,4639,DRAP1,0.004023013,0.063427223
4645,4645,DRD4,0.003891646,0.062383056
4646,4646,DRD5,0.00474203,0.068862396
4647,4647,DRD5P2,0.004993268,0.070663063
4649,4649,DRG2,0.005109922,0.071483716
4653,4653,DRP2,0.003748951,0.061228676
4655,4655,DSC2,0.005259334,0.072521264
4657,4657,DSCAM,0.004492944,0.067029427
4658,4658,DSCAM-AS1,0.006110417,0.078169156
4659,4659,DSCAM-IT1,0.004666223,0.068309761
4661,4661,DSCC1,0.004981249,0.070577961
4663,4663,DSCR4,0.006049986,0.077781656
4664,4664,DSCR8,0.004115505,0.064152202
4670,4670,DSG3,0.006192087,0.078689818
4675,4675,DST,0.005077181,0.071254337
4676,4676,DSTN,0.003548878,0.059572459
4681,4681,DTHD1,0.003188348,0.05646546
4682,4682,DTL,0.003632207,0.060267791
4683,4683,DTNA,0.005564987,0.074598842
4684,4684,DTNB,0.005919662,0.076939341
4685,4685,DTNBP1,0.005686473,0.075408704
4686,4686,DTWD1,0.006217398,0.078850477
4687,4687,DTWD2,0.004977286,0.070549881
4689,4689,DTX2,0.004991564,0.070651003
4690,4690,DTX2P1-UPK3BP1-PMS2P11,0.005208778,0.072171867
4692,4692,DTX3L,0.005789237,0.076087035
4695,4695,DUOX1,0.006082541,0.077990649
4696,4696,DUOX2,0.003339344,0.057787053
4700,4700,DUS2,0.003809943,0.061724736
4701,4701,DUS3L,0.004249712,0.065189813
4704,4704,DUSP10,0.005194643,0.072073869
4711,4711,DUSP18,0.005881043,0.076687956
4712,4712,DUSP19,0.004481366,0.066943004
4714,4714,DUSP21,0.003850382,0.062051448
4716,4716,DUSP23,0.004914903,0.070106367
4719,4719,DUSP3,0.003958997,0.062920561
4722,4722,DUSP5P1,0.005698052,0.075485439
4723,4723,DUSP6,0.005969608,0.077263242
4724,4724,DUSP7,0.004328959,0.065794823
4730,4730,DUXAP10,0.004329746,0.065800804
4733,4733,DVL3,0.003603724,0.060031023
4737,4737,DYM,0.005648239,0.07515477
4738,4738,DYNAP,0.004503951,0.067111484
4740,4740,DYNC1I1,0.004084875,0.06391303
4743,4743,DYNC1LI2,0.005023061,0.070873559
4744,4744,DYNC2H1,0.005143059,0.071715121
4745,4745,DYNC2LI1,0.003101751,0.055693365
4746,4746,DYNLL1,0.005179254,0.071967032
4748,4748,DYNLRB1,0.004273363,0.065370962
4750,4750,DYNLT1,0.003716988,0.060967109
4751,4751,DYNLT3,0.005353227,0.073165751
4755,4755,DYRK3,0.003496632,0.059132322
4756,4756,DYRK4,0.003387081,0.058198631
4757,4757,DYSF,0.005869574,0.076613148
4759,4759,DZANK1,0.005007033,0.070760394
4760,4760,DZIP1,0.006468557,0.080427342
4761,4761,DZIP1L,0.006536142,0.080846409
4763,4763,E2F1,0.003393913,0.058257303
4764,4764,E2F2,0.006100502,0.07810571
4765,4765,E2F3,0.006036542,0.07769519
4766,4766,E2F4,0.003020697,0.054960868
4776,4776,EBAG9,0.005587811,0.074751659
4778,4778,EBF2,0.004220762,0.06496739
4779,4779,EBF3,0.005877732,0.076666366
4781,4781,EBI3,0.003801943,0.061659894
4787,4787,ECD,0.006176488,0.078590633
4791,4791,ECEL1P2,0.003962549,0.062948777
4792,4792,ECH1,0.003193236,0.056508728
4800,4800,ECM2,0.003526077,0.059380782
4805,4805,EDA,0.006521869,0.08075809
4814,4814,EDEM2,0.006526289,0.080785448
4815,4815,EDEM3,0.003664979,0.060539074
4821,4821,EDNRA,0.003617558,0.060146136
4827,4827,EEF1A1,0.004074699,0.063833369
4828,4828,EEF1A2,0.003370666,0.058057441
4830,4830,EEF1D,0.005462036,0.073905587
4831,4831,EEF1DP3,0.005243566,0.072412469
4837,4837,EEFSEC,0.003820912,0.061813528
4840,4840,EFCAB10,0.005077607,0.071257327
4842,4842,EFCAB12,0.005464357,0.073921292
4846,4846,EFCAB2,0.005434193,0.073716978
4848,4848,EFCAB5,0.003617969,0.060149551
4849,4849,EFCAB6,0.004283363,0.065447406
4851,4851,EFCAB7,0.004666154,0.068309251
4853,4853,EFCC1,0.003693995,0.060778243
4854,4854,EFEMP1,0.005871296,0.07662438
4857,4857,EFHC1,0.004935292,0.070251631
4858,4858,EFHC2,0.006436601,0.080228429
4862,4862,EFNA2,0.005150285,0.071765483
4864,4864,EFNA4,0.006141676,0.078368847
4865,4865,EFNA5,0.004059737,0.063716065
4866,4866,EFNB1,0.004365318,0.066070555
4867,4867,EFNB2,0.006021134,0.077595964
4868,4868,EFNB3,0.004887374,0.069909755
4871,4871,EFS,0.004633231,0.068067839
4872,4872,EFTUD2,0.005098466,0.071403541
4873,4873,EGF,0.004265641,0.065311877
4874,4874,EGFEM1P,0.003622694,0.060188818
4879,4879,EGFLAM-AS2,0.003708138,0.060894485
4881,4881,EGFR,0.004269101,0.065338355
4885,4885,EGLN3,0.005519537,0.074293585
4887,4887,EGR1,0.004909002,0.070064271
4890,4890,EGR4,0.00608168,0.077985126
4892,4892,EHBP1L1,0.00551115,0.074237122
4895,4895,EHD3,0.004740237,0.06884938
4896,4896,EHD4,0.005943519,0.077094225
4902,4902,EI24,0.003583501,0.059862354
4903,4903,EID1,0.003938856,0.062760309
4907,4907,EIF1,0.006169532,0.078546367
4908,4908,EIF1AD,0.004411892,0.066422075
4909,4909,EIF1AX,0.003362044,0.057983135
4915,4915,EIF2AK1,0.004611474,0.067907836
4917,4917,EIF2AK3,0.006118291,0.078219504
4919,4919,EIF2B1,0.004448151,0.066694462
4920,4920,EIF2B2,0.005547845,0.074483858
4921,4921,EIF2B3,0.003319561,0.057615628
4923,4923,EIF2B5,0.005143141,0.071715693
4925,4925,EIF2S1,0.003558865,0.059656226
4930,4930,EIF3C,0.005276887,0.072642183
4935,4935,EIF3G,0.005941942,0.077083991
4937,4937,EIF3I,0.006214387,0.078831386
4938,4938,EIF3IP1,0.005271971,0.07260834
4944,4944,EIF4A2,0.003584228,0.059868419
4945,4945,EIF4A3,0.00636525,0.079782515
4949,4949,EIF4E2,0.003668491,0.060568068
4950,4950,EIF4E3,0.004154234,0.06445335
4952,4952,EIF4EBP2,0.00420274,0.064828539
4953,4953,EIF4EBP3,0.004999054,0.070703986
4954,4954,EIF4ENIF1,0.004118904,0.064178687
4955,4955,EIF4G1,0.004863881,0.069741528
4956,4956,EIF4G2,0.004928405,0.070202603
4958,4958,EIF4H,0.005847348,0.076467951
4963,4963,EIF5B,0.00295202,0.054332494
4965,4965,ELAC1,0.005866013,0.0765899
4966,4966,ELAC2,0.004557801,0.067511486
4970,4970,ELAVL3,0.005898132,0.076799296
4981,4981,ELK1,0.004513537,0.06718286
4982,4982,ELK2AP,0.004413012,0.066430509
4983,4983,ELK3,0.003003249,0.05480191
4984,4984,ELK4,0.006412086,0.080075502
4985,4985,ELL,0.004019853,0.063402314
4991,4991,ELMO3,0.004063722,0.063747328
4992,4992,ELMOD1,0.005487582,0.074078215
4993,4993,ELMOD2,0.004315579,0.065693069
4995,4995,ELN,0.00476225,0.069009054
4996,4996,ELOF1,0.004859406,0.069709439
4998,4998,ELOVL2,0.00453282,0.067326217
5005,5005,ELP2,0.005748471,0.075818672
5025,5025,EME1,0.005498459,0.074151595
5026,5026,EME2,0.004754338,0.068951707
5027,5027,EMG1,0.005924109,0.076968235
5028,5028,EMID1,0.004222297,0.064979201
5029,5029,EMILIN1,0.003374374,0.058089364
5033,5033,EML2,0.004070733,0.063802296
5036,5036,EML5,0.005038849,0.070984852
5037,5037,EML6,0.003548275,0.059567398
5039,5039,EMP2,0.006028498,0.077643406
5040,5040,EMP3,0.00514239,0.071710459
5042,5042,EMX2,0.005275249,0.072630906
5045,5045,EN2,0.006131321,0.078302752
5046,5046,ENAH,0.005784876,0.076058371
5049,5049,ENDOD1,0.006497592,0.08060764
5050,5050,ENDOG,0.003836998,0.061943506
5052,5052,ENDOV,0.005945772,0.077108829
5053,5053,ENG,0.003129573,0.055942589
5054,5054,ENGASE,0.006192296,0.078691146
5057,5057,ENKUR,0.006137602,0.078342851
5059,5059,ENO1-AS1,0.00460271,0.067843272
5062,5062,ENO4,0.003990037,0.063166736
5065,5065,ENOX1,0.005414671,0.073584451
5068,5068,ENPEP,0.004391816,0.066270776
5069,5069,ENPP1,0.003420791,0.058487529
5073,5073,ENPP5,0.003135783,0.055998058
5077,5077,ENTHD1,0.003237672,0.056900541
5084,5084,ENTPD5,0.005350283,0.073145631
5085,5085,ENTPD6,0.003765556,0.061364129
5087,5087,ENTPD8,0.003699799,0.06082597
5091,5091,EP300,0.005284789,0.072696554
5092,5092,EP300-AS1,0.004542437,0.067397602
5094,5094,EPAS1,0.003570831,0.059756431
5096,5096,EPB41L1,0.003611275,0.060093881
5098,5098,EPB41L3,0.004510015,0.067156642
5101,5101,EPB41L4B,0.006270576,0.079186968
5102,5102,EPB41L5,0.00492495,0.070177987
5103,5103,EPB42,0.005376698,0.073325968
5104,5104,EPC1,0.003840009,0.061967803
5105,5105,EPC2,0.004709368,0.068624833
5106,5106,EPCAM,0.005946186,0.077111514
5109,5109,EPGN,0.005452733,0.073842624
5114,5114,EPHA3,0.00642274,0.080141997
5117,5117,EPHA5-AS1,0.003784937,0.061521846
5119,5119,EPHA7,0.004082371,0.063893432
5121,5121,EPHB1,0.005745456,0.075798784
5126,5126,EPHX1,0.004607139,0.067875912
5130,5130,EPM2A,0.003431809,0.058581642
5131,5131,EPM2AIP1,0.005997668,0.077444613
5135,5135,EPN2-IT1,0.004027539,0.063462897
5137,5137,EPO,0.005442073,0.07377041
5142,5142,EPS15,0.00418612,0.064700232
5143,5143,EPS15L1,0.004608449,0.067885557
5144,5144,EPS8,0.003244971,0.05696465
5150,5150,EPYC,0.003782623,0.061503034
5151,5151,EQTN,0.005447918,0.07381001
5152,5152,ERAL1,0.003335223,0.057751394
5155,5155,ERAS,0.0048858,0.069898499
5156,5156,ERBB2,0.005521927,0.074309668
5158,5158,ERBB4,0.003507576,0.059224789
5163,5163,ERCC2,0.004162884,0.064520412
5164,5164,ERCC3,0.003012549,0.054886695
5165,5165,ERCC4,0.004510488,0.067160167
5166,5166,ERCC5,0.005017282,0.070832775
5167,5167,ERCC6,0.004652681,0.06821056
5169,5169,ERCC6L2,0.003620549,0.060171
5174,5174,ERGIC1,0.003861245,0.062138917
5175,5175,ERGIC2,0.005359685,0.073209873
5176,5176,ERGIC3,0.006124043,0.078256265
5177,5177,ERH,0.005784078,0.076053127
5178,5178,ERI1,0.005810978,0.076229769
5181,5181,ERI3-IT1,0.002941531,0.054235881
5183,5183,ERICH2,0.004013499,0.063352183
5191,5191,ERLIN2,0.004280359,0.065424454
5194,5194,ERMN,0.004172472,0.064594672
5196,5196,ERN1,0.005761065,0.075901682
5198,5198,ERP27,0.003848533,0.062036544
5200,5200,ERP44,0.005049659,0.071060955
5201,5201,ERRFI1,0.003731118,0.06108288
5202,5202,ERV3-1,0.003130937,0.055954774
5203,5203,ERVFRD-1,0.002935156,0.054177084
5204,5204,ERVK13-1,0.00447026,0.066860006
5205,5205,ERVMER34-1,0.002974603,0.054539917
5206,5206,ERVV-1,0.005735194,0.075731064
5209,5209,ESCO1,0.006168667,0.078540862
5210,5210,ESCO2,0.00621455,0.078832419
5212,5212,ESF1,0.006382762,0.079892191
5222,5222,ESRP2,0.004898116,0.06998654
5224,5224,ESRRB,0.004440637,0.066638108
5225,5225,ESRRG,0.00411934,0.064182089
5227,5227,ESYT1,0.005742212,0.075777384
5229,5229,ESYT3,0.006076494,0.07795187
5230,5230,ETAA1,0.00309105,0.05559721
5233,5233,ETFB,0.006374859,0.079842717
5234,5234,ETFDH,0.005710535,0.075568083
5236,5236,ETNK1,0.005733599,0.07572053
5237,5237,ETNK2,0.005296626,0.072777925
5238,5238,ETNPPL,0.003333638,0.057737668
5239,5239,ETS1,0.003761711,0.061332789
5242,5242,ETV2,0.004576735,0.067651568
5243,5243,ETV3,0.004737772,0.068831473
5244,5244,ETV3L,0.006051132,0.07778902
5245,5245,ETV4,0.004056277,0.06368891
5247,5247,ETV6,0.006043008,0.077736784
5250,5250,EVA1B,0.005025264,0.070889098
5251,5251,EVA1C,0.003320563,0.057624331
5257,5257,EVI5L,0.004442616,0.066652954
5258,5258,EVL,0.005396994,0.073464236
5259,5259,EVPL,0.005243925,0.07241495
5260,5260,EVPLL,0.004535308,0.067344692
5263,5263,EVX2,0.005374248,0.073309264
5268,5268,EXO1,0.004588231,0.067736484
5271,5271,EXOC2,0.00492964,0.070211394
5272,5272,EXOC3,0.005146552,0.07173947
5273,5273,EXOC3L1,0.003596215,0.059968452
5274,5274,EXOC3L2,0.004844942,0.069605616
5276,5276,EXOC4,0.003874626,0.062246495
5277,5277,EXOC5,0.005707249,0.075546335
5278,5278,EXOC6,0.003577873,0.059815324
5279,5279,EXOC6B,0.004692702,0.068503298
5280,5280,EXOC7,0.005289573,0.07272945
5281,5281,EXOC8,0.003980448,0.06309079
5286,5286,EXOSC3,0.004122837,0.064209324
5287,5287,EXOSC4,0.004972096,0.070513092
5288,5288,EXOSC5,0.003151421,0.05613752
5290,5290,EXOSC7,0.004276688,0.065396388
5291,5291,EXOSC8,0.00407797,0.063858984
5294,5294,EXT1,0.005488738,0.074086016
5295,5295,EXT2,0.003620063,0.060166962
5296,5296,EXTL1,0.004186438,0.06470269
5298,5298,EXTL3,0.00541424,0.073581517
5299,5299,EYA1,0.005522776,0.07431538
5300,5300,EYA2,0.006068435,0.077900159
5301,5301,EYA3,0.004091196,0.063962461
5303,5303,EYS,0.004361146,0.066038977
5304,5304,EZH1,0.005520728,0.0743016
5305,5305,EZH2,0.00573079,0.075701985
5307,5307,EZR-AS1,0.003591378,0.05992811
5308,5308,F10,0.005620925,0.074972832
5309,5309,F11,0.003769794,0.061398645
5312,5312,F12,0.005690066,0.075432525
5313,5313,F13A1,0.003259618,0.057093066
5314,5314,F13B,0.003998034,0.063230005
5315,5315,F2,0.003795601,0.061608453
5316,5316,F2R,0.004243158,0.065139529
5318,5318,F2RL2,0.005266607,0.072571391
5319,5319,F2RL3,0.004749887,0.068919423
5322,5322,F7,0.004409137,0.066401334
5324,5324,F8A1,0.00383754,0.061947883
5325,5325,F8A2,0.005083355,0.071297648
5326,5326,F8A3,0.004459201,0.066777248
5331,5331,FABP1,0.003892052,0.062386313
5333,5333,FABP2,0.004558502,0.067516679
5334,5334,FABP3,0.005634866,0.075065747
5336,5336,FABP5,0.004336126,0.06584927
5339,5339,FABP7,0.004775923,0.069108053
5343,5343,FADS2,0.005733535,0.075720109
5344,5344,FADS3,0.005035927,0.070964264
5348,5348,FAH,0.005323669,0.072963477
5352,5352,FAHD2CP,0.006325802,0.079534912
5357,5357,FAM104A,0.005604943,0.074866167
5358,5358,FAM104B,0.005681627,0.07537657
5359,5359,FAM106A,0.004897689,0.069983489
5360,5360,FAM107A,0.00467199,0.068351958
5361,5361,FAM107B,0.004092185,0.063970186
5364,5364,FAM110C,0.00504777,0.071047663
5366,5366,FAM111A,0.004951634,0.070367845
5371,5371,FAM117B,0.006128501,0.078284742
5377,5377,FAM120C,0.006064223,0.077873124
5379,5379,FAM124B,0.003231669,0.056847767
5381,5381,FAM126B,0.005069172,0.071198116
5393,5393,FAM138B,0.00393072,0.062695452
5394,5394,FAM138C,0.00463027,0.068046088
5396,5396,FAM138E,0.004334598,0.065837664
5398,5398,FAM13A,0.006051161,0.077789208
5399,5399,FAM13A-AS1,0.004559959,0.067527466
5404,5404,FAM151A,0.005771716,0.075971809
5405,5405,FAM151B,0.004038063,0.063545752
5406,5406,FAM153A,0.004276098,0.065391884
5407,5407,FAM153B,0.00340392,0.058343125
5408,5408,FAM156A,0.00383301,0.061911304
5409,5409,FAM156B,0.004016247,0.063373867
5410,5410,FAM157A,0.005765849,0.075933189
5411,5411,FAM157B,0.003588739,0.059906085
5415,5415,FAM162B,0.006259266,0.079115525
5416,5416,FAM163A,0.00638638,0.079914828
5417,5417,FAM163B,0.005429549,0.07368547
5418,5418,FAM166A,0.003369225,0.058045023
5419,5419,FAM166B,0.002937834,0.054201793
5421,5421,FAM167B,0.00331655,0.057589495
5429,5429,FAM171A1,0.00561338,0.074922491
5437,5437,FAM177B,0.004893814,0.069955799
5438,5438,FAM178B,0.005618572,0.074957135
5441,5441,FAM181A,0.004148264,0.064407016
5443,5443,FAM181B,0.004984882,0.070603695
5452,5452,FAM187B,0.003373293,0.058080058
5457,5457,FAM193B,0.00438274,0.066202265
5458,5458,FAM197Y2,0.004916732,0.070119412
5460,5460,FAM199X,0.004379506,0.066177835
5461,5461,FAM200A,0.006435991,0.080224631
5462,5462,FAM200B,0.004279139,0.065415131
5464,5464,FAM204A,0.004305897,0.065619333
5469,5469,FAM20A,0.005668143,0.075287069
5471,5471,FAM20C,0.00526937,0.072590428
5473,5473,FAM210B,0.003354199,0.05791545
5474,5474,FAM214A,0.005103135,0.071436232
5477,5477,FAM216A,0.003619709,0.060164014
5485,5485,FAM220A,0.005851565,0.076495522
5486,5486,FAM221A,0.003222038,0.056763001
5492,5492,FAM223B,0.004268495,0.065333719
5493,5493,FAM224A,0.005661666,0.075244043
5494,5494,FAM224B,0.003742042,0.061172232
5495,5495,FAM225A,0.004124536,0.064222549
5500,5500,FAM227B,0.005567881,0.074618234
5501,5501,FAM228A,0.003926294,0.062660146
5502,5502,FAM228B,0.005000588,0.070714836
5506,5506,FAM230C,0.004713695,0.068656352
5508,5508,FAM24B,0.004822672,0.069445461
5509,5509,FAM24B-CUZD1,0.004849651,0.069639438
5513,5513,FAM25G,0.005746174,0.075803519
5514,5514,FAM27B,0.004109775,0.064107527
5520,5520,FAM3B,0.006242948,0.07901233
5521,5521,FAM3C,0.004557492,0.067509201
5523,5523,FAM41AY1,0.004834349,0.069529481
5524,5524,FAM41AY2,0.005624103,0.074994022
5526,5526,FAM43A,0.004137078,0.064320124
5527,5527,FAM43B,0.003967767,0.062990216
5528,5528,FAM47A,0.004308356,0.065638071
5529,5529,FAM47B,0.006256285,0.079096683
5530,5530,FAM47C,0.003477488,0.058970233
5531,5531,FAM47E,0.005560865,0.07457121
5534,5534,FAM50B,0.005078022,0.071260239
5535,5535,FAM53A,0.005056185,0.071106858
5539,5539,FAM66B,0.003268779,0.057173238
5541,5541,FAM66D,0.004717246,0.068682211
5544,5544,FAM71B,0.005286914,0.072711171
5546,5546,FAM71D,0.003405017,0.058352525
5547,5547,FAM71E1,0.004834997,0.069534141
5549,5549,FAM71F1,0.004544796,0.067415104
5552,5552,FAM72B,0.004593288,0.067773803
5557,5557,FAM74A4,0.004080082,0.063875519
5560,5560,FAM76B,0.004201858,0.064821737
5561,5561,FAM78A,0.002939769,0.054219641
5562,5562,FAM78B,0.004633349,0.068068707
5564,5564,FAM81B,0.004785733,0.069178995
5567,5567,FAM83B,0.005767921,0.075946831
5568,5568,FAM83C,0.002990995,0.054689993
5569,5569,FAM83C-AS1,0.004000083,0.063246206
5572,5572,FAM83F,0.003451792,0.058751953
5573,5573,FAM83G,0.00501699,0.070830712
5574,5574,FAM83H,0.006388403,0.079927487
5575,5575,FAM86B1,0.004746133,0.068892182
5578,5578,FAM86C2P,0.004623644,0.067997381
5582,5582,FAM86HP,0.00623227,0.078944725
5584,5584,FAM87A,0.005826987,0.076334706
5590,5590,FAM90A10P,0.003310766,0.057539257
5591,5591,FAM90A25P,0.00535872,0.07320328
5592,5592,FAM90A27P,0.005483569,0.074051124
5593,5593,FAM90A2P,0.004617647,0.067953272
5594,5594,FAM90A7P,0.003369332,0.058045948
5596,5596,FAM95A,0.005679385,0.075361692
5600,5600,FAM98B,0.005155039,0.071798603
5603,5603,FAM99B,0.005644921,0.075132689
5604,5604,FAM9A,0.003972323,0.063026366
5605,5605,FAM9B,0.006469341,0.080432212
5606,5606,FAM9C,0.005686295,0.075407523
5607,5607,FAN1,0.006153395,0.078443577
5612,5612,FANCD2OS,0.005593536,0.074789947
