,Unnamed: 0,Gene,variance,SD
3176,3176,CLDN2,0.053752401,0.231845641
3178,3178,CLDN22,0.027429424,0.165618309
3179,3179,CLDN23,0.042346167,0.205781843
3180,3180,CLDN24,0.041497885,0.203710297
3181,3181,CLDN25,0.0202836,0.142420505
3182,3182,CLDN3,0.024653537,0.157014448
3183,3183,CLDN4,0.016578547,0.128757707
3184,3184,CLDN5,0.01440118,0.120004915
3185,3185,CLDN6,0.023394994,0.15295422
3186,3186,CLDN7,0.060982498,0.246946347
3187,3187,CLDN8,0.030987842,0.176033638
3188,3188,CLDN9,0.051281876,0.226455019
3189,3189,CLDND1,0.049947935,0.223490346
3190,3190,CLDND2,0.054236854,0.232888072
3191,3191,CLEC10A,0.020483263,0.143119751
3193,3193,CLEC12A,0.048616477,0.220491444
3194,3194,CLEC12B,0.043258244,0.207986163
3195,3195,CLEC14A,0.029991139,0.1731795
3196,3196,CLEC16A,0.059218378,0.243348265
3197,3197,CLEC17A,0.05965926,0.244252451
3198,3198,CLEC18A,0.066766569,0.258392278
3201,3201,CLEC19A,0.054544941,0.233548583
3202,3202,CLEC1A,0.020767101,0.144107951
3203,3203,CLEC1B,0.024126842,0.155328176
3204,3204,CLEC2A,0.033157615,0.182092326
3205,3205,CLEC2B,0.053173119,0.230592972
3206,3206,CLEC2D,0.024197881,0.155556682
3207,3207,CLEC2L,0.041007887,0.202504042
3209,3209,CLEC3B,0.02304211,0.151796279
3210,3210,CLEC4A,0.068008288,0.260783987
3211,3211,CLEC4C,0.017203038,0.131160353
3213,3213,CLEC4E,0.043684044,0.209007283
3214,3214,CLEC4F,0.053710388,0.231755017
3215,3215,CLEC4G,0.045291406,0.212817776
3216,3216,CLEC4GP1,0.018267392,0.135156917
3218,3218,CLEC5A,0.029407194,0.17148526
3219,3219,CLEC6A,0.043762532,0.209194961
3220,3220,CLEC7A,0.031437964,0.177307542
3221,3221,CLEC9A,0.053094723,0.230422922
3222,3222,CLECL1,0.065901445,0.256712768
3223,3223,CLGN,0.065760022,0.25643717
3225,3225,CLIC1,0.044327343,0.210540598
3227,3227,CLIC3,0.077214132,0.277874309
3228,3228,CLIC4,0.03347446,0.18296027
3229,3229,CLIC5,0.032892097,0.181361785
3231,3231,CLINT1,0.028084979,0.167585736
3232,3232,CLIP1,0.029351715,0.171323422
3233,3233,CLIP1-AS1,0.035220266,0.187670632
3234,3234,CLIP2,0.05919146,0.243292952
3235,3235,CLIP3,0.029971212,0.173121957
3236,3236,CLIP4,0.062794109,0.250587527
3238,3238,CLK2,0.044935805,0.211980672
3239,3239,CLK3,0.044341691,0.210574668
3240,3240,CLK4,0.043131391,0.207680983
3241,3241,CLLU1,0.03175993,0.178213159
3242,3242,CLMN,0.045573899,0.213480441
3243,3243,CLMP,0.046663281,0.216016854
3246,3246,CLN6,0.051402666,0.226721561
3247,3247,CLN8,0.072950123,0.270092804
3248,3248,CLNK,0.058685394,0.242250684
3249,3249,CLNS1A,0.025440465,0.159500674
3250,3250,CLOCK,0.016742487,0.129392762
3251,3251,CLP1,0.050681586,0.225125711
3252,3252,CLPB,0.061439838,0.247870607
3254,3254,CLPS,0.041687049,0.204174065
3255,3255,CLPSL1,0.041667142,0.20412531
3257,3257,CLPTM1,0.049720292,0.222980474
3258,3258,CLPTM1L,0.047051797,0.216914263
3259,3259,CLPX,0.054764726,0.234018645
3260,3260,CLRN1,0.041288786,0.203196421
3261,3261,CLRN1-AS1,0.038387738,0.195927891
3263,3263,CLRN3,0.027472204,0.16574741
3264,3264,CLSPN,0.064297062,0.253568654
3265,3265,CLSTN1,0.01494506,0.122249988
3266,3266,CLSTN2,0.02036718,0.14271363
3267,3267,CLSTN2-AS1,0.068614685,0.261944049
3268,3268,CLSTN3,0.056379855,0.237444424
3269,3269,CLTA,0.054384151,0.233204098
3271,3271,CLTC,0.067078206,0.258994605
3274,3274,CLUAP1,0.047335588,0.217567433
3275,3275,CLUH,0.026861472,0.163894698
3276,3276,CLUHP3,0.03997211,0.199930262
3278,3278,CLVS1,0.021532691,0.146740216
3279,3279,CLVS2,0.053630278,0.231582119
3280,3280,CLYBL,0.021014929,0.144965269
3281,3281,CLYBL-AS1,0.054768423,0.234026543
3284,3284,CMAHP,0.035168487,0.18753263
3285,3285,CMAS,0.030752999,0.175365329
3287,3287,CMC1,0.024379048,0.156137912
3288,3288,CMC2,0.059801791,0.244544048
3289,3289,CMC4,0.019591057,0.139968057
3290,3290,CMIP,0.067325734,0.25947203
3292,3292,CMPK1,0.051292898,0.226479354
3293,3293,CMPK2,0.040400618,0.200999049
3294,3294,CMSS1,0.052367796,0.228840111
3295,3295,CMTM1,0.03528174,0.187834342
3296,3296,CMTM2,0.070078957,0.264724303
3297,3297,CMTM3,0.069794338,0.26418618
3298,3298,CMTM4,0.043777425,0.209230554
3299,3299,CMTM5,0.049420996,0.222308334
3300,3300,CMTM6,0.017461292,0.132141183
3301,3301,CMTM7,0.049225343,0.221867851
3302,3302,CMTM8,0.030926398,0.17585903
3306,3306,CNBD1,0.060120753,0.245195335
3307,3307,CNBD2,0.034839934,0.186654585
3308,3308,CNBP,0.053619931,0.231559779
3309,3309,CNDP1,0.050098859,0.223827743
3310,3310,CNDP2,0.047541535,0.218040213
3311,3311,CNEP1R1,0.018118482,0.13460491
3312,3312,CNFN,0.020757809,0.144075706
3314,3314,CNGA2,0.071164221,0.266766228
3315,3315,CNGA3,0.053428214,0.231145439
3316,3316,CNGA4,0.04660596,0.215884137
3317,3317,CNGB1,0.037595487,0.193895558
3318,3318,CNGB3,0.070819469,0.266119277
3321,3321,CNIH3,0.024145021,0.155386684
3322,3322,CNIH4,0.024706031,0.157181523
3323,3323,CNKSR1,0.070183735,0.264922131
3324,3324,CNKSR2,0.063075068,0.251147502
3325,3325,CNKSR3,0.034022677,0.18445237
3326,3326,CNN1,0.028118591,0.167685988
3327,3327,CNN2,0.034872551,0.186741936
3328,3328,CNN3,0.044288037,0.210447231
3329,3329,CNNM1,0.034458256,0.185629351
3330,3330,CNNM2,0.039067349,0.197654619
3331,3331,CNNM3,0.032069396,0.179079301
3332,3332,CNNM4,0.039195871,0.197979471
3334,3334,CNOT10,0.038141403,0.195298242
3335,3335,CNOT11,0.071106482,0.266657987
3336,3336,CNOT2,0.035706766,0.188962341
3337,3337,CNOT3,0.049365662,0.222183848
3338,3338,CNOT4,0.041918087,0.20473907
3340,3340,CNOT6L,0.069951246,0.264482979
3341,3341,CNOT7,0.027484317,0.165783947
3342,3342,CNOT8,0.021688071,0.147268704
3343,3343,CNP,0.03488202,0.186767289
3344,3344,CNPPD1,0.028334506,0.168328566
3345,3345,CNPY1,0.06877598,0.262251749
3346,3346,CNPY2,0.020886141,0.144520384
3348,3348,CNPY4,0.043169513,0.207772744
3350,3350,CNR2,0.039932601,0.199831432
3351,3351,CNRIP1,0.039998412,0.199996029
3352,3352,CNST,0.036975653,0.192290542
3353,3353,CNTD1,0.056704111,0.23812625
3354,3354,CNTF,0.039697828,0.199243137
3355,3355,CNTFR,0.027683898,0.16638479
3356,3356,CNTFR-AS1,0.023170393,0.152218242
3357,3357,CNTLN,0.023964885,0.154805958
3358,3358,CNTN1,0.069862527,0.264315204
3359,3359,CNTN2,0.053216308,0.230686602
3360,3360,CNTN3,0.062804287,0.250607834
3361,3361,CNTN4,0.040380679,0.200949445
3362,3362,CNTN4-AS2,0.059675458,0.244285608
3363,3363,CNTN5,0.047121363,0.217074556
3364,3364,CNTN6,0.018009989,0.134201299
3365,3365,CNTNAP1,0.062916893,0.2508324
3366,3366,CNTNAP2,0.019040573,0.137987581
3370,3370,CNTNAP4,0.0571594,0.239080321
3371,3371,CNTNAP5,0.04318968,0.207821268
3373,3373,CNTROB,0.051003637,0.225839847
3374,3374,COA1,0.018240512,0.13505744
3375,3375,COA3,0.04774707,0.21851103
3376,3376,COA4,0.041829379,0.204522318
3377,3377,COA5,0.071593798,0.267570173
3378,3378,COA6,0.032765371,0.181012074
3379,3379,COA7,0.067390083,0.259595999
3380,3380,COASY,0.054650723,0.23377494
3381,3381,COBL,0.044697542,0.211417932
3382,3382,COBLL1,0.028899868,0.169999613
3383,3383,COCH,0.069306823,0.263261891
3385,3385,COG2,0.069577736,0.263775919
3386,3386,COG3,0.033758461,0.183734758
3387,3387,COG4,0.028316726,0.168275744
3388,3388,COG5,0.060331345,0.245624398
3389,3389,COG6,0.036132363,0.190085147
3390,3390,COG7,0.031569876,0.177679137
3391,3391,COG8,0.02279845,0.150991556
3392,3392,COIL,0.03295542,0.181536276
3393,3393,COL10A1,0.035470793,0.188336912
3394,3394,COL11A1,0.059094032,0.243092641
3395,3395,COL11A2,0.041225351,0.203040269
3396,3396,COL12A1,0.043119546,0.207652464
3397,3397,COL13A1,0.016756973,0.129448725
3399,3399,COL15A1,0.028217755,0.167981414
3400,3400,COL16A1,0.059838596,0.244619287
3401,3401,COL17A1,0.016423553,0.12815441
3404,3404,COL18A1-AS2,0.053456498,0.231206613
3406,3406,COL1A1,0.022404221,0.149680395
3407,3407,COL1A2,0.035696252,0.188934517
3408,3408,COL20A1,0.031190225,0.176607546
3409,3409,COL21A1,0.030458438,0.174523459
3410,3410,COL22A1,0.042593688,0.206382382
3412,3412,COL24A1,0.043227547,0.207912354
3413,3413,COL25A1,0.030195437,0.173768343
3415,3415,COL27A1,0.03015773,0.173659811
3416,3416,COL28A1,0.04582064,0.214057561
3417,3417,COL2A1,0.048162506,0.219459578
3419,3419,COL4A1,0.058426022,0.241714753
3421,3421,COL4A2-AS1,0.043787962,0.209255733
3422,3422,COL4A3,0.067247011,0.259320286
3423,3423,COL4A4,0.024638773,0.156967426
3424,3424,COL4A5,0.053393496,0.231070326
3425,3425,COL4A6,0.06770878,0.260209109
3426,3426,COL5A1,0.02289106,0.151297918
3427,3427,COL5A2,0.07696938,0.27743356
3428,3428,COL5A3,0.070021647,0.264616036
3429,3429,COL6A1,0.055361825,0.235290936
3430,3430,COL6A2,0.043577405,0.208752018
3431,3431,COL6A3,0.044706561,0.211439262
3432,3432,COL6A4P1,0.0383415,0.195809857
3434,3434,COL6A5,0.026967599,0.164218145
3435,3435,COL6A6,0.040143678,0.200358874
3436,3436,COL7A1,0.042695756,0.206629513
3437,3437,COL8A1,0.041947503,0.204810897
3438,3438,COL8A2,0.043635361,0.208890788
3439,3439,COL9A1,0.018489263,0.135975231
3440,3440,COL9A2,0.058832471,0.242554059
3441,3441,COL9A3,0.024086735,0.155199016
3442,3442,COLCA1,0.038437975,0.196056051
3443,3443,COLCA2,0.049165699,0.221733396
3444,3444,COLEC10,0.06303822,0.251074133
3445,3445,COLEC11,0.051518845,0.226977631
3446,3446,COLEC12,0.069448715,0.263531241
3447,3447,COLGALT1,0.027995765,0.16731935
3449,3449,COLQ,0.021291528,0.145916168
3450,3450,COMMD1,0.042928184,0.207191176
3451,3451,COMMD10,0.027519255,0.165889287
3452,3452,COMMD2,0.039274561,0.198178103
3453,3453,COMMD3,0.014584367,0.120765752
3454,3454,COMMD3-BMI1,0.064707537,0.254376762
3455,3455,COMMD4,0.051543124,0.227031109
3456,3456,COMMD5,0.051809675,0.227617386
3457,3457,COMMD6,0.070109464,0.264781918
3458,3458,COMMD7,0.033961578,0.184286674
3459,3459,COMMD8,0.063086382,0.251170025
3462,3462,COMT,0.061781426,0.248558697
3465,3465,COPB1,0.030543505,0.174767001
3466,3466,COPB2,0.077177908,0.277809122
3467,3467,COPE,0.045124077,0.212424285
3468,3468,COPG1,0.02822688,0.168008572
3469,3469,COPG2,0.041335268,0.203310767
3470,3470,COPRS,0.043876566,0.20946734
3471,3471,COPS2,0.04863622,0.220536211
3472,3472,COPS3,0.036555805,0.191195725
3473,3473,COPS4,0.043002726,0.207370987
3474,3474,COPS5,0.035239903,0.187722942
3476,3476,COPS7A,0.050969808,0.225764939
3477,3477,COPS7B,0.020211257,0.142166301
3478,3478,COPS8,0.04349972,0.208565864
3479,3479,COPZ1,0.022715033,0.150715071
3480,3480,COPZ2,0.018967335,0.13772195
3481,3481,COQ10A,0.049289577,0.22201256
3482,3482,COQ10B,0.048765699,0.220829569
3483,3483,COQ2,0.070238777,0.265025993
3484,3484,COQ3,0.032571786,0.180476552
3485,3485,COQ4,0.026761966,0.163590851
3486,3486,COQ5,0.040029334,0.200073321
3487,3487,COQ6,0.046810035,0.21635627
3488,3488,COQ7,0.033420627,0.182813093
3489,3489,COQ9,0.058414251,0.241690403
3490,3490,CORIN,0.02547424,0.159606517
3491,3491,CORO1A,0.035053262,0.187225164
3492,3492,CORO1B,0.06793122,0.260636184
3493,3493,CORO1C,0.029021653,0.170357429
3494,3494,CORO2A,0.025009164,0.15814286
3495,3495,CORO2B,0.04731855,0.217528275
3497,3497,CORO7,0.05638974,0.237465239
3499,3499,CORT,0.042066543,0.2051013
3500,3500,COTL1,0.02059818,0.143520659
3501,3501,COX10,0.047003147,0.216802091
3503,3503,COX11,0.029488888,0.171723288
3504,3504,COX14,0.04149632,0.203706455
3505,3505,COX15,0.034016577,0.184435834
3506,3506,COX16,0.033242483,0.182325212
3507,3507,COX17,0.045186201,0.212570462
3508,3508,COX18,0.040771093,0.201918531
3509,3509,COX19,0.027616301,0.166181531
3510,3510,COX20,0.031868139,0.178516494
3511,3511,COX4I1,0.043381389,0.208281994
3512,3512,COX4I2,0.040458671,0.201143408
3513,3513,COX5A,0.035544891,0.188533527
3514,3514,COX5B,0.049584548,0.222675881
3515,3515,COX6A1,0.030703546,0.175224272
3516,3516,COX6A2,0.026324417,0.16224801
3517,3517,COX6B1,0.049863683,0.223301776
3518,3518,COX6B2,0.046630584,0.215941158
3519,3519,COX6C,0.062361016,0.249721877
3520,3520,COX7A1,0.049485538,0.222453452
3521,3521,COX7A2,0.039771567,0.199428101
3522,3522,COX7A2L,0.035447738,0.188275696
3523,3523,COX7B,0.042766939,0.206801689
3524,3524,COX7B2,0.032876696,0.181319322
3525,3525,COX7C,0.032918671,0.181435032
3527,3527,COX8C,0.030287218,0.174032234
3528,3528,CP,0.057395132,0.239572812
3529,3529,CPA1,0.0531943,0.230638895
3530,3530,CPA2,0.023371006,0.152875787
3531,3531,CPA3,0.048060102,0.219226145
3533,3533,CPA5,0.041136784,0.20282205
3534,3534,CPA6,0.022180871,0.148932438
3535,3535,CPAMD8,0.025565475,0.159892074
3536,3536,CPB1,0.045966314,0.21439756
3537,3537,CPB2,0.030310296,0.174098525
3538,3538,CPB2-AS1,0.014675782,0.12114364
3539,3539,CPD,0.050825069,0.225444159
3540,3540,CPE,0.020921447,0.144642481
3542,3542,CPEB2,0.020675887,0.143791123
3543,3543,CPEB3,0.034490457,0.185716066
3544,3544,CPEB4,0.025781176,0.160565176
3545,3545,CPED1,0.037265902,0.193043784
3547,3547,CPLX2,0.044687563,0.21139433
3548,3548,CPLX3,0.03475369,0.186423415
3549,3549,CPLX4,0.016662298,0.129082523
3550,3550,CPM,0.078119406,0.27949849
3551,3551,CPN1,0.058566034,0.242004202
3552,3552,CPN2,0.062431777,0.249863517
3554,3554,CPNE2,0.030380102,0.174298886
3556,3556,CPNE4,0.058309352,0.241473295
3557,3557,CPNE5,0.073477138,0.271066668
3558,3558,CPNE6,0.049805577,0.22317163
3559,3559,CPNE7,0.072411763,0.269094338
3561,3561,CPNE9,0.022675964,0.150585405
3563,3563,CPOX,0.066318048,0.257522908
3564,3564,CPPED1,0.049975012,0.223550915
3565,3565,CPQ,0.020869492,0.144462769
3566,3566,CPS1,0.061845182,0.248686916
3567,3567,CPS1-IT1,0.036091959,0.189978838
3568,3568,CPSF1,0.039082125,0.197691996
3569,3569,CPSF2,0.040105067,0.200262496
3570,3570,CPSF3,0.030287657,0.174033494
3571,3571,CPSF4,0.048752286,0.220799199
3572,3572,CPSF4L,0.027851027,0.166886271
3573,3573,CPSF6,0.030761376,0.175389214
3576,3576,CPT1B,0.031448871,0.177338296
3578,3578,CPT2,0.033589043,0.183273137
3580,3580,CPXCR1,0.029922724,0.172981861
3582,3582,CPXM2,0.021569528,0.146865681
3583,3583,CPZ,0.032746259,0.180959274
3584,3584,CR1,0.042369502,0.205838534
3585,3585,CR1L,0.036039611,0.189841016
3586,3586,CR2,0.051707661,0.227393185
3587,3587,CRABP1,0.053655248,0.231636024
3588,3588,CRABP2,0.029598,0.172040693
3589,3589,CRADD,0.040272698,0.200680588
3590,3590,CRAT,0.037014324,0.192391071
3591,3591,CRB1,0.029088854,0.170554547
3592,3592,CRB2,0.033777359,0.183786178
3593,3593,CRB3,0.043276849,0.208030884
3594,3594,CRBN,0.029959513,0.173088165
3595,3595,CRCP,0.05320631,0.230664929
3596,3596,CRCT1,0.02417015,0.155467519
3598,3598,CREB3,0.034661661,0.186176424
3599,3599,CREB3L1,0.032649217,0.180690943
3600,3600,CREB3L2,0.019818967,0.140779854
3601,3601,CREB3L3,0.030927735,0.175862829
3602,3602,CREB3L4,0.040082683,0.200206601
3603,3603,CREB5,0.041219633,0.203026187
3604,3604,CREBBP,0.051263371,0.226414159
3606,3606,CREBRF,0.021606168,0.146990367
3607,3607,CREBZF,0.060114171,0.245181914
3608,3608,CREG1,0.039325102,0.198305578
3610,3610,CRELD1,0.03721893,0.192922082
3612,3612,CREM,0.045826202,0.214070555
3613,3613,CRH,0.028418474,0.168577799
3614,3614,CRHBP,0.022508865,0.150029549
3616,3616,CRHR2,0.056275501,0.237224578
3617,3617,CRIM1,0.052562434,0.229264986
3618,3618,CRIP1,0.043057236,0.207502375
3619,3619,CRIP2,0.022373023,0.149576144
3620,3620,CRIP3,0.016546771,0.128634254
3623,3623,CRISP2,0.023608326,0.153650012
3624,3624,CRISP3,0.025256086,0.158921634
3625,3625,CRISPLD1,0.027085572,0.164576949
3626,3626,CRISPLD2,0.051602909,0.227162736
3628,3628,CRKL,0.019086515,0.138153952
3629,3629,CRLF1,0.058850358,0.242590927
3630,3630,CRLF2,0.044287869,0.210446831
3631,3631,CRLF3,0.07813966,0.279534721
3632,3632,CRLS1,0.039526141,0.198811824
3633,3633,CRMP1,0.059202165,0.243314951
3635,3635,CRNKL1,0.044460146,0.210855746
3637,3637,CROCC,0.034826924,0.18661973
3638,3638,CROCCP2,0.076016384,0.275710688
3639,3639,CROCCP3,0.03487254,0.186741906
3642,3642,CRSP8P,0.046403275,0.215414194
3643,3643,CRTAC1,0.043540992,0.208664783
3645,3645,CRTAP,0.016159503,0.127120036
3646,3646,CRTC1,0.040091672,0.200229049
3649,3649,CRX,0.019804032,0.140726798
3650,3650,CRY1,0.031123802,0.176419392
3652,3652,CRYAA,0.059374696,0.243669235
3653,3653,CRYAB,0.02524257,0.158879105
3654,3654,CRYBA1,0.021069012,0.145151686
3655,3655,CRYBA2,0.034712169,0.186312022
3656,3656,CRYBA4,0.067682149,0.260157931
3658,3658,CRYBB2,0.056303497,0.237283578
3660,3660,CRYBB3,0.029780813,0.172571183
3661,3661,CRYBG3,0.029377349,0.171398217
3662,3662,CRYGA,0.063316667,0.251628033
3663,3663,CRYGB,0.038397506,0.195952815
3664,3664,CRYGC,0.07727699,0.277987392
3665,3665,CRYGD,0.029252495,0.171033609
3668,3668,CRYL1,0.037805751,0.194437009
3669,3669,CRYM,0.020371024,0.142727097
3671,3671,CRYZ,0.044096143,0.209990815
3673,3673,CS,0.03022909,0.173865148
3676,3676,CSAG3,0.028125962,0.167707966
3677,3677,CSAG4,0.025902802,0.160943476
3678,3678,CSDC2,0.031724409,0.178113472
3679,3679,CSDE1,0.053101354,0.230437311
3680,3680,CSE1L,0.017901011,0.13379466
3682,3682,CSF1R,0.053560993,0.231432481
3683,3683,CSF2,0.042680571,0.206592767
3684,3684,CSF2RA,0.038021833,0.194991879
3687,3687,CSF3R,0.026256876,0.162039737
3689,3689,CSGALNACT2,0.058611794,0.242098728
3690,3690,CSH1,0.061465598,0.247922564
3691,3691,CSH2,0.030810774,0.17552998
3692,3692,CSHL1,0.051245618,0.22637495
3693,3693,CSK,0.02470335,0.157172993
3694,3694,CSMD1,0.030805563,0.175515137
3696,3696,CSMD2-AS1,0.032979577,0.181602799
3697,3697,CSMD3,0.022264636,0.149213392
3699,3699,CSN1S2AP,0.031645944,0.177893069
3700,3700,CSN1S2BP,0.025330346,0.1591551
3701,3701,CSN2,0.019505044,0.13966046
3702,3702,CSN3,0.037435527,0.193482627
3703,3703,CSNK1A1,0.018755863,0.136952048
3704,3704,CSNK1A1L,0.052148588,0.228360654
3705,3705,CSNK1A1P1,0.047139868,0.217117177
3706,3706,CSNK1D,0.054646868,0.233766695
3707,3707,CSNK1E,0.023024235,0.151737389
3709,3709,CSNK1G2,0.039989302,0.199973254
3710,3710,CSNK1G2-AS1,0.028555777,0.168984548
3711,3711,CSNK1G3,0.033910055,0.18414683
3712,3712,CSNK2A1,0.026772601,0.163623351
3713,3713,CSNK2A2,0.056346266,0.237373684
3715,3715,CSNK2B,0.021989639,0.148289037
3716,3716,CSPG4,0.031313661,0.176956663
3717,3717,CSPG4P1Y,0.020135255,0.14189875
3719,3719,CSPP1,0.06159909,0.248191639
3720,3720,CSRNP1,0.018517687,0.136079709
3722,3722,CSRNP3,0.017139281,0.130917078
3723,3723,CSRP1,0.063569782,0.252130485
3726,3726,CST1,0.017512676,0.132335467
3727,3727,CST11,0.032080815,0.179111181
3728,3728,CST13P,0.023607335,0.153646786
3729,3729,CST2,0.052376408,0.228858925
3730,3730,CST3,0.029202251,0.170886661
3732,3732,CST5,0.041547001,0.203830815
3733,3733,CST6,0.017997079,0.134153191
3734,3734,CST7,0.040596872,0.201486655
3735,3735,CST8,0.076857141,0.277231205
3736,3736,CST9,0.051567708,0.227085243
3737,3737,CST9L,0.042127945,0.205250933
3738,3738,CSTA,0.065702674,0.256325328
3739,3739,CSTB,0.049668085,0.222863377
3740,3740,CSTF1,0.042593429,0.206381757
3741,3741,CSTF2,0.073801294,0.271663935
3742,3742,CSTF2T,0.048252001,0.219663382
3744,3744,CSTL1,0.032458422,0.18016221
3745,3745,CT45A1,0.06666603,0.258197657
3746,3746,CT45A2,0.056578989,0.237863383
3747,3747,CT45A3,0.038232324,0.195530878
3748,3748,CT45A5,0.032891244,0.181359432
3749,3749,CT45A6,0.037699338,0.194163174
3750,3750,CT47A1,0.023427666,0.153060988
3751,3751,CT47A10,0.039129534,0.197811866
3753,3753,CT47A12,0.046103033,0.21471617
3754,3754,CT47A2,0.02273794,0.150791047
3755,3755,CT47A3,0.037902278,0.194685074
3756,3756,CT47A4,0.025834785,0.160732028
3757,3757,CT47A5,0.070603046,0.265712337
3758,3758,CT47A6,0.064735223,0.254431175
3759,3759,CT47A7,0.040990051,0.202459999
3760,3760,CT47A8,0.036061167,0.189897779
3761,3761,CT47A9,0.045057715,0.212268026
3762,3762,CT47B1,0.06528885,0.255516829
3763,3763,CT55,0.051793558,0.227581982
3764,3764,CT62,0.052667428,0.229493853
3765,3765,CT83,0.018641564,0.136534113
3766,3766,CTAG1A,0.03146992,0.177397634
3767,3767,CTAG1B,0.045246007,0.212711087
3768,3768,CTAG2,0.030020901,0.173265406
3769,3769,CTAGE1,0.044243314,0.210340946
3770,3770,CTAGE10P,0.055306304,0.235172925
3771,3771,CTAGE11P,0.027430002,0.165620054
3772,3772,CTAGE15,0.053242778,0.230743966
3773,3773,CTAGE4,0.029190567,0.170852473
3774,3774,CTAGE6,0.030036153,0.173309413
3775,3775,CTAGE7P,0.015723711,0.125394221
3776,3776,CTAGE8,0.068638749,0.261989979
3777,3777,CTAGE9,0.04484271,0.211760973
3778,3778,CTB-178M22.2,0.052931787,0.230069092
3779,3779,CTBP1,0.045634725,0.213622856
3781,3781,CTBP2,0.029574264,0.171971696
3782,3782,CTBS,0.067849271,0.260478926
3783,3783,CTC-338M12.4,0.039035516,0.197574077
3784,3784,CTC1,0.049166099,0.221734298
3785,3785,CTCF,0.032007716,0.178907004
3786,3786,CTCFL,0.035123089,0.187411549
3790,3790,CTDNEP1,0.047801323,0.218635138
3791,3791,CTDP1,0.03704099,0.192460359
3793,3793,CTDSP2,0.036339864,0.190630175
3795,3795,CTDSPL2,0.02864669,0.169253331
3796,3796,CTF1,0.033138646,0.182040231
3797,3797,CTH,0.0711311,0.266704144
3798,3798,CTHRC1,0.02290569,0.151346259
3799,3799,CTIF,0.036903898,0.192103872
3800,3800,CTLA4,0.026348995,0.162323735
3803,3803,CTNNA3,0.01602016,0.126570771
3804,3804,CTNNAL1,0.043556452,0.208701826
3805,3805,CTNNB1,0.023847254,0.154425562
3806,3806,CTNNBIP1,0.016979602,0.130305801
3807,3807,CTNNBL1,0.02624362,0.161998828
3808,3808,CTNND1,0.040335674,0.200837431
3809,3809,CTNND2,0.033762896,0.183746826
3811,3811,CTPS1,0.034692227,0.186258495
3812,3812,CTPS2,0.05549434,0.235572367
3813,3813,CTR9,0.032823011,0.18117122
3814,3814,CTRB1,0.066313315,0.257513718
3815,3815,CTRB2,0.028205083,0.167943691
3816,3816,CTRC,0.034857607,0.18670192
3817,3817,CTRL,0.014543094,0.120594749
3819,3819,CTSB,0.036061513,0.189898691
3820,3820,CTSC,0.053906662,0.232178082
3821,3821,CTSD,0.028000877,0.167334626
3822,3822,CTSE,0.020725313,0.143962888
3823,3823,CTSF,0.054656741,0.233787813
3825,3825,CTSH,0.049291821,0.222017614
3826,3826,CTSK,0.026510372,0.162820061
3827,3827,CTSL,0.025913566,0.160976912
3828,3828,CTSL3P,0.031018397,0.176120406
3829,3829,CTSLP2,0.047306963,0.217501639
3830,3830,CTSLP8,0.031462071,0.177375509
3831,3831,CTSO,0.042770207,0.206809591
3832,3832,CTSS,0.035454269,0.188293041
3833,3833,CTSV,0.060377893,0.245719135
3834,3834,CTSW,0.03367077,0.183495966
3835,3835,CTSZ,0.075778719,0.275279347
3837,3837,CTTNBP2,0.034868846,0.186732015
3838,3838,CTTNBP2NL,0.074857373,0.273600755
3839,3839,CTU1,0.058155295,0.241154089
3841,3841,CTXN1,0.014501428,0.120421876
3842,3842,CTXN2,0.060780656,0.246537332
3843,3843,CTXN3,0.014515693,0.120481092
3844,3844,CUBN,0.016535756,0.128591431
3845,3845,CUEDC1,0.046791946,0.21631446
3847,3847,CUL1,0.032247635,0.179576265
3848,3848,CUL2,0.068948265,0.262580017
3849,3849,CUL3,0.049143094,0.221682416
3852,3852,CUL5,0.033005404,0.181673895
3853,3853,CUL7,0.019816267,0.140770262
3854,3854,CUL9,0.032220044,0.179499427
3855,3855,CUTA,0.017362123,0.131765408
3856,3856,CUTC,0.028009652,0.167360844
3857,3857,CUX1,0.02379653,0.154261241
3858,3858,CUX2,0.041846706,0.204564674
3859,3859,CUZD1,0.023982349,0.154862355
3860,3860,CWC15,0.070882918,0.26623846
3861,3861,CWC22,0.073153204,0.27046849
3862,3862,CWC25,0.072293619,0.268874728
3863,3863,CWC27,0.060538909,0.246046558
3864,3864,CWF19L1,0.054627614,0.23372551
3867,3867,CX3CL1,0.052152953,0.228370211
3868,3868,CX3CR1,0.033640856,0.183414438
3870,3870,CXADRP2,0.046801466,0.216336466
3871,3871,CXADRP3,0.037113403,0.192648392
3872,3872,CXCL1,0.026780145,0.163646402
3873,3873,CXCL10,0.063395313,0.25178426
3875,3875,CXCL12,0.052762761,0.22970146
3876,3876,CXCL13,0.030097918,0.173487516
3877,3877,CXCL14,0.039046804,0.197602642
3878,3878,CXCL16,0.032554082,0.180427498
3879,3879,CXCL17,0.045565625,0.213461063
3880,3880,CXCL2,0.046278388,0.215124122
3881,3881,CXCL3,0.023477458,0.153223557
3882,3882,CXCL5,0.016849237,0.129804612
3883,3883,CXCL6,0.040817649,0.202033781
3884,3884,CXCL8,0.016776267,0.12952323
3885,3885,CXCL9,0.022009402,0.148355659
3886,3886,CXCR1,0.019131144,0.138315377
3887,3887,CXCR2,0.044786804,0.21162893
